account_id,type,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year,month,day,fulldate,location,purpose_loan,balance_last,diff_date
A00001591,Credit,888425.1,73,,,,,,,,,,,,68108.1,1086
A00001592,Credit,10349.5,49,,,,,,,,,,,,86172.2,1596
A00001593,Credit,2120.7,25,,,,,,,,,,,,24047.0,861
A00001594,Credit,426826.3,44,,,,,,,,,,,,49329.7,634
A00001596,Credit,2264.0,16,,,,,,,,,,,,27213.1,452
A00001597,Credit,5219.6,43,,,,,,,,,,,,31873.0,1276
A00001598,Credit,877569.3,56,,,,,,,,,,,,53887.5,628
A00001599,Credit,1018775.4,75,,,,,,,,,,,,83178.7,1147
A00001600,Credit,2445.2,25,,,,,,,,,,,,29031.0,839
A00001601,Credit,6176.0,67,,,,,,,,,,,,17972.3,2151
A00001602,Credit,6359.8,60,,,,,,,,,,,,32417.9,1929
A00001603,Credit,845166.6,197,L00005285,78936.0,12.0,6578.0,A,2014.0,2.0,6.0,2014-02-06,64.0,home_improvement,63752.6,2062
A00001604,Credit,1167870.6,122,,,,,,,,,,,,61847.7,1841
A00001605,Credit,3038756.6,173,,,,,,,,,,,,49710.0,1841
A00001606,Credit,276633.7,98,,,,,,,,,,,,79095.7,1029
A00001607,Credit,820525.2,65,,,,,,,,,,,,21946.9,985
A00001608,Credit,1540.5,16,,,,,,,,,,,,21844.5,449
A00001609,Credit,2979.1,31,,,,,,,,,,,,25379.0,909
A00001610,Credit,1986576.2,151,,,,,,,,,,,,101336.7,2054
A00001611,Credit,453769.5,76,,,,,,,,,,,,61868.9,1054
A00001612,Credit,791197.3,70,,,,,,,,,,,,45573.7,1053
A00001613,Credit,3226.2,37,,,,,,,,,,,,34210.4,1205
A00001614,Credit,24375.3,39,,,,,,,,,,,,104068.8,968
A00001615,Credit,1604.8,12,,,,,,,,,,,,12237.3,437
A00001616,Credit,25562.100000000002,32,,,,,,,,,,,,27523.1,692
A00001617,Credit,6465.3,68,,,,,,,,,,,,18062.4,2039
A00001618,Credit,53830.2,37,,,,,,,,,,,,44713.7,743
A00001619,Credit,170301.9,58,,,,,,,,,,,,43753.6,675
A00001620,Credit,5164.8,39,,,,,,,,,,,,43040.4,1302
A00001621,Credit,1074281.5,127,,,,,,,,,,,,58191.5,1856
A00001622,Credit,256837.6,84,,,,,,,,,,,,33603.4,993
A00001623,Credit,945109.2,72,,,,,,,,,,,,42910.9,1061
A00001624,Credit,3059.7,30,,,,,,,,,,,,14991.3,983
A00001625,Credit,636418.7,97,,,,,,,,,,,,26294.2,1444
A00001626,Credit,19478.5,62,,,,,,,,,,,,46361.3,1752
A00001627,Credit,503701.5,125,,,,,,,,,,,,32293.2,1806
A00001628,Credit,6034.4,73,,,,,,,,,,,,19838.2,2181
A00001629,Credit,3748.9,39,,,,,,,,,,,,30101.0,1155
A00001630,Credit,5828.1,63,,,,,,,,,,,,27291.8,1982
A00001631,Credit,1986.2,24,,,,,,,,,,,,22491.0,825
A00001632,Credit,1774410.4,106,,,,,,,,,,,,42316.2,1083
A00001633,Credit,5434.2,43,,,,,,,,,,,,17588.4,1408
A00001634,Credit,908042.5,113,,,,,,,,,,,,100512.1,1671
A00001635,Credit,1200323.0,123,,,,,,,,,,,,49674.5,1828
A00001636,Credit,519419.5,42,,,,,,,,,,,,76676.2,632
A00001637,Credit,6940.8,73,,,,,,,,,,,,34367.0,2183
A00001638,Credit,389288.2,49,L00005287,64224.0,24.0,2676.0,C,2018.0,1.0,26.0,2018-01-26,64.0,home,27015.4,779
A00001640,Credit,887850.0,82,,,,,,,,,,,,59090.9,1217
A00001641,Credit,1838803.0,101,,,,,,,,,,,,56360.9,983
A00001642,Credit,4078.1,42,,,,,,,,,,,,14933.2,1314
A00001644,Credit,1134647.7,139,,,,,,,,,,,,45183.0,2062
A00001645,Credit,420736.1,62,,,,,,,,,,,,46193.4,806
A00001646,Credit,1680064.4,100,,,,,,,,,,,,86933.1,948
A00001647,Credit,138449.8,44,,,,,,,,,,,,38975.6,540
A00001648,Credit,115191.5,61,,,,,,,,,,,,20986.8,510
A00001649,Credit,405789.0,92,,,,,,,,,,,,19717.5,2165
A00001650,Credit,27432.5,19,,,,,,,,,,,,33390.5,390
A00001651,Credit,527780.7,54,,,,,,,,,,,,78381.7,707
A00001652,Credit,5829.8,64,,,,,,,,,,,,22812.1,2051
A00001653,Credit,1357395.6,103,,,,,,,,,,,,74267.5,1564
A00001654,Credit,52804.6,35,,,,,,,,,,,,40873.1,878
A00001655,Credit,601319.4,67,,,,,,,,,,,,54692.9,990
A00001656,Credit,20136.8,30,L00005293,189792.0,48.0,3954.0,C,2018.0,10.0,29.0,2018-10-29,64.0,home,45712.2,698
A00001657,Credit,1106.6,15,,,,,,,,,,,,22995.3,422
A00001658,Credit,5703.8,64,,,,,,,,,,,,24522.1,2061
A00001659,Credit,2747.3,21,,,,,,,,,,,,33044.0,736
A00001660,Credit,1329267.8,93,,,,,,,,,,,,106915.1,1196
A00001662,Credit,409473.6,35,,,,,,,,,,,,56686.4,507
A00001663,Credit,4010.7,27,,,,,,,,,,,,54290.0,789
A00001664,Credit,1476111.0,124,,,,,,,,,,,,20269.1,1872
A00001665,Credit,2494.7,18,,,,,,,,,,,,33135.7,625
A00001666,Credit,8537.1,60,,,,,,,,,,,,50901.0,1888
A00001667,Credit,162899.3,64,,,,,,,,,,,,17783.1,865
A00001668,Credit,1544.7,23,,,,,,,,,,,,14267.4,664
A00001669,Credit,256669.5,57,,,,,,,,,,,,11082.3,833
A00001670,Credit,3012.5,37,,,,,,,,,,,,24321.8,1094
A00001671,Credit,8466.2,69,,,,,,,,,,,,20726.4,2066
A00001672,Credit,670271.9,66,,,,,,,,,,,,46333.6,967
A00001673,Credit,4624.2,57,,,,,,,,,,,,13136.1,1849
A00001674,Credit,354847.5,104,,,,,,,,,,,,47111.1,1203
A00001675,Credit,7561.1,72,,,,,,,,,,,,23493.9,2159
A00001677,Credit,254799.2,55,,,,,,,,,,,,24521.9,722
A00001678,Credit,1770958.5,141,,,,,,,,,,,,66459.5,2138
A00001679,Credit,418260.8,59,,,,,,,,,,,,50416.9,847
A00001680,Credit,1303866.5,123,,,,,,,,,,,,72268.4,1847
A00001681,Credit,447165.3,38,,,,,,,,,,,,55475.6,538
A00001682,Credit,234900.1,95,,,,,,,,,,,,38797.2,1105
A00001683,Credit,321422.9,62,,,,,,,,,,,,38523.3,790
A00001684,Credit,1638731.0,130,,,,,,,,,,,,39223.2,2000
A00001685,Credit,635915.0,60,,,,,,,,,,,,5961.7,1092
A00001686,Credit,406418.5,165,,,,,,,,,,,,46976.7,1869
A00001687,Credit,998.6,18,,,,,,,,,,,,15649.4,622
A00001688,Credit,6970.8,67,,,,,,,,,,,,34186.6,2133
A00001689,Credit,5131.7,60,,,,,,,,,,,,13366.6,1941
A00001690,Credit,4124.6,40,,,,,,,,,,,,32156.7,1181
A00001691,Credit,2995.8,39,,,,,,,,,,,,24089.7,1149
A00001692,Credit,840041.9,80,,,,,,,,,,,,18630.8,1350
A00001693,Credit,596927.2999999999,41,,,,,,,,,,,,43422.3,611
A00001694,Credit,2589811.4,163,,,,,,,,,,,,9829.9,1950
A00001695,Credit,3197934.6,219,,,,,,,,,,,,106897.4,2188
A00001696,Credit,3563.3,44,,,,,,,,,,,,23803.0,1301
A00001697,Credit,1866.2,16,,,,,,,,,,,,16945.9,593
A00001698,Credit,704748.3,69,L00005301,141948.0,36.0,3943.0,C,2016.0,7.0,6.0,2016-07-06,64.0,home,54674.1,1022
A00001699,Credit,6049.5,68,,,,,,,,,,,,26285.9,2177
A00001700,Credit,938397.7,75,,,,,,,,,,,,93990.2,1139
A00001701,Credit,2153442.2,158,,,,,,,,,,,,18315.7,1949
A00001702,Credit,453299.9,107,,,,,,,,,,,,27452.3,1403
A00001703,Credit,1773.9,15,,,,,,,,,,,,23790.5,424
A00001704,Credit,3118.1,38,,,,,,,,,,,,18973.4,1196
A00001705,Credit,1053447.6,129,,,,,,,,,,,,54122.3,1933
A00001706,Credit,72623.8,79,,,,,,,,,,,,53927.5,1456
A00001707,Credit,7980.3,25,,,,,,,,,,,,23074.4,717
A00001708,Credit,778776.3,101,,,,,,,,,,,,29823.7,1501
A00001709,Credit,644080.4,67,,,,,,,,,,,,75476.7,982
A00001710,Credit,3239.1,17,,,,,,,,,,,,49945.6,585
A00001711,Credit,39124.3,54,,,,,,,,,,,,25731.6,1091
A00001712,Credit,2741.2,22,,,,,,,,,,,,40003.2,766
A00001713,Credit,462537.9,167,,,,,,,,,,,,17338.4,2129
A00001714,Credit,5123.3,48,,,,,,,,,,,,30506.4,1575
A00001715,Credit,975432.7,73,,,,,,,,,,,,1819.9,949
A00001716,Credit,524833.9,66,,,,,,,,,,,,32378.8,973
A00001717,Credit,1729.1,14,,,,,,,,,,,,23916.2,394
A00001718,Credit,4215.9,16,L00005304,172272.0,24.0,7178.0,C,2018.0,8.0,20.0,2018-08-20,64.0,home,112409.6,464
A00001719,Credit,5946.4,65,,,,,,,,,,,,24182.6,1942
A00001720,Credit,22400.0,7,,,,,,,,,,,,11400.0,480
A00001721,Credit,81400.0,41,,,,,,,,,,,,38700.0,2070
A00001722,Credit,789443.2,70,,,,,,,,,,,,65591.7,1025
A00001723,Credit,353384.1,29,,,,,,,,,,,,66692.6,422
A00001724,Credit,2864.5,20,,,,,,,,,,,,20191.9,572
A00001725,Credit,11680.1,43,,,,,,,,,,,,27281.1,1277
A00001726,Credit,1132625.3,154,,,,,,,,,,,,34243.8,2188
A00001727,Credit,387737.5,28,,,,,,,,,,,,42026.0,446
A00001728,Credit,420473.0,95,,,,,,,,,,,,43940.7,1287
A00001729,Credit,190378.6,38,,,,,,,,,,,,40583.9,479
A00001730,Credit,12203.8,70,,,,,,,,,,,,67162.7,2182
A00001731,Credit,6004.8,68,,,,,,,,,,,,29391.4,2177
A00001732,Credit,829312.1,71,,,,,,,,,,,,64838.4,1045
A00001733,Credit,993016.6,66,,,,,,,,,,,,21433.6,985
A00001734,Credit,553440.1,44,,,,,,,,,,,,71699.6,630
A00001735,Credit,26035.1,11,,,,,,,,,,,,9535.2,480
A00001736,Credit,3127.7,19,,,,,,,,,,,,23341.4,673
A00001737,Credit,468790.0,71,,,,,,,,,,,,44518.5,1052
A00001738,Credit,1779.6,30,,,,,,,,,,,,13122.0,877
A00001739,Credit,701362.0,62,,,,,,,,,,,,46321.8,906
A00001740,Credit,1658.5,18,,,,,,,,,,,,14666.8,658
A00001741,Credit,4807.8,40,,,,,,,,,,,,33603.8,1331
A00001742,Credit,984345.5,79,,,,,,,,,,,,30485.6,1180
A00001743,Credit,9355.8,68,,,,,,,,,,,,49212.7,2036
A00001744,Credit,3492.8,36,,,,,,,,,,,,24164.6,1058
A00001745,Credit,997236.7999999999,62,,,,,,,,,,,,62283.5,803
A00001746,Credit,453465.5,44,,,,,,,,,,,,54031.8,660
A00001747,Credit,1377.5,13,,,,,,,,,,,,21161.8,504
A00001749,Credit,16262.1,42,,,,,,,,,,,,70720.0,1174
A00001750,Credit,1997210.2,150,,,,,,,,,,,,88148.5,2165
A00001751,Credit,169204.5,72,,,,,,,,,,,,37768.3,818
A00001752,Credit,610631.1,66,,,,,,,,,,,,70097.0,967
A00001753,Credit,174483.8,25,,,,,,,,,,,,48884.0,540
A00001754,Credit,1203230.5,67,,,,,,,,,,,,59131.8,760
A00001756,Credit,777063.6,78,,,,,,,,,,,,79550.4,1162
A00001757,Credit,10418.3,46,,,,,,,,,,,,44883.1,1375
A00001758,Credit,122660.90000000001,42,,,,,,,,,,,,83305.5,906
A00001759,Credit,389546.6,73,,,,,,,,,,,,62708.7,1071
A00001760,Credit,5977.1,34,,,,,,,,,,,,51809.6,1146
A00001761,Credit,170421.1,102,,,,,,,,,,,,36193.7,1955
A00001762,Credit,1272879.2,128,L00005310,248148.0,36.0,6893.0,A,2015.0,4.0,28.0,2015-04-28,64.0,home,29332.7,1846
A00001763,Credit,853500.8,70,,,,,,,,,,,,63631.9,1030
A00001764,Credit,214827.2,36,,,,,,,,,,,,59926.3,483
A00001765,Credit,2165.5,27,,,,,,,,,,,,19968.1,893
A00001766,Credit,1119012.5,107,L00005311,30060.0,60.0,501.0,C,2016.0,6.0,15.0,2016-06-15,64.0,debt_consolidation,45731.1,1580
A00001767,Credit,1318487.9,128,,,,,,,,,,,,48113.1,1898
A00001768,Credit,777940.2,127,,,,,,,,,,,,51576.7,1837
A00001769,Credit,289537.3,103,,,,,,,,,,,,18464.2,1436
A00001770,Credit,1360144.1,119,,,,,,,,,,,,50401.4,1787
A00001771,Credit,471885.9,180,,,,,,,,,,,,22170.9,2104
A00001772,Credit,47320.3,53,L00005312,202788.0,36.0,5633.0,C,2016.0,3.0,13.0,2016-03-13,64.0,home,76546.3,1410
A00001773,Credit,4626.0,65,,,,,,,,,,,,17283.0,2082
A00001774,Credit,1986.8,29,,,,,,,,,,,,18000.8,842
A00001775,Credit,7307.8,68,,,,,,,,,,,,22043.6,2133
A00001776,Credit,260662.9,36,L00005313,43200.0,24.0,1800.0,C,2018.0,5.0,27.0,2018-05-27,64.0,debt_consolidation,39767.5,522
A00001777,Credit,642959.9,54,,,,,,,,,,,,77023.2,812
A00001778,Credit,805500.4,95,,,,,,,,,,,,74649.3,1405
A00001779,Credit,1704558.5,132,,,,,,,,,,,,78686.3,1964
A00001780,Credit,1927479.9,144,,,,,,,,,,,,96580.0,2099
A00001781,Credit,218044.3,79,,,,,,,,,,,,30479.3,921
A00001782,Credit,11633.3,64,,,,,,,,,,,,81238.6,2059
A00001783,Credit,167493.5,37,,,,,,,,,,,,40294.7,476
A00001784,Credit,7463.0,69,,,,,,,,,,,,32036.1,2063
A00001785,Credit,3377.8,24,,,,,,,,,,,,38171.0,797
A00001786,Credit,1354212.5,143,,,,,,,,,,,,79751.2,2046
A00001787,Credit,2057397.3,154,L00005314,96396.0,12.0,8033.0,B,2013.0,7.0,5.0,2013-07-05,64.0,home,5903.1,2110
A00001788,Credit,297502.8,143,,,,,,,,,,,,59549.3,1822
A00001789,Credit,94444.0,50,,,,,,,,,,,,53143.9,1890
A00001790,Credit,210317.7,35,,,,,,,,,,,,51364.8,479
A00001791,Credit,510828.7,75,,,,,,,,,,,,24274.7,1062
A00001792,Credit,6049.3,58,,,,,,,,,,,,32354.2,1841
A00001793,Credit,593179.5,89,,,,,,,,,,,,50708.5,1300
A00001794,Credit,153576.0,38,,,,,,,,,,,,20564.5,526
A00001795,Credit,345743.5,34,,,,,,,,,,,,57382.8,497
A00001796,Credit,838223.6,77,,,,,,,,,,,,53563.6,1174
A00001797,Credit,908600.8,113,,,,,,,,,,,,58129.9,1613
A00001798,Credit,317142.2,28,,,,,,,,,,,,60665.3,398
A00001799,Credit,2694.7,29,,,,,,,,,,,,25474.8,839
A00001800,Credit,703164.0,68,,,,,,,,,,,,60880.9,1022
A00001801,Credit,2422723.7,188,L00005316,165960.0,36.0,4610.0,A,2013.0,7.0,11.0,2013-07-11,64.0,home,93628.6,2147
A00001802,Credit,5873.2,47,,,,,,,,,,,,15278.3,1392
A00001803,Credit,86630.6,67,,,,,,,,,,,,74828.9,1251
A00001804,Credit,1988168.5,146,,,,,,,,,,,,57171.7,1925
A00001805,Credit,1881182.6,159,,,,,,,,,,,,85140.3,2158
A00001806,Credit,6510.4,68,,,,,,,,,,,,17462.0,2172
A00001807,Credit,317134.3,30,,,,,,,,,,,,58503.9,442
A00001808,Credit,637225.8,47,L00005318,385584.0,48.0,8033.0,C,2018.0,9.0,30.0,2018-09-30,64.0,home,47885.8,594
A00001809,Credit,133060.8,88,,,,,,,,,,,,62925.7,1875
A00001810,Credit,781110.2,82,,,,,,,,,,,,24099.4,1215
A00001811,Credit,75683.1,79,L00005319,239460.0,60.0,3991.0,C,2014.0,6.0,23.0,2014-06-23,64.0,home,59939.3,1926
A00001812,Credit,2486.4,23,,,,,,,,,,,,15459.8,814
A00001813,Credit,3087344.0,176,,,,,,,,,,,,91007.5,1784
A00001814,Credit,2552.4,14,,,,,,,,,,,,37486.3,464
A00001815,Credit,1342456.0,140,,,,,,,,,,,,42692.1,2084
A00001816,Credit,5589.5,64,,,,,,,,,,,,19188.5,1910
A00001817,Credit,529620.4,50,,,,,,,,,,,,60022.9,745
A00001818,Credit,407880.3,46,,,,,,,,,,,,38611.9,674
A00001819,Credit,841295.6,66,L00005320,143676.0,36.0,3991.0,C,2018.0,1.0,11.0,2018-01-11,64.0,home,105344.1,801
A00001820,Credit,1035705.2,115,,,,,,,,,,,,29686.4,1714
A00001821,Credit,1005125.3,91,,,,,,,,,,,,30636.0,1364
A00001822,Credit,8575.4,69,,,,,,,,,,,,41981.1,2066
A00001823,Credit,2725.1,24,,,,,,,,,,,,20179.8,824
A00001824,Credit,1553043.5,119,,,,,,,,,,,,72079.9,1809
A00001825,Credit,378055.2,86,,,,,,,,,,,,58259.1,1122
A00001826,Credit,1189291.3,114,,,,,,,,,,,,45910.1,1684
A00001827,Credit,6339.9,65,,,,,,,,,,,,31957.3,1942
A00001828,Credit,2333325.4,139,,,,,,,,,,,,64383.7,1555
A00001829,Credit,598165.9,148,,,,,,,,,,,,26452.8,2133
A00001830,Credit,909827.6,147,,,,,,,,,,,,39946.8,2152
A00001831,Credit,6736.7,60,,,,,,,,,,,,24386.5,1927
A00001832,Credit,31216.4,40,,,,,,,,,,,,52097.1,1004
A00001833,Credit,2286.1,11,,,,,,,,,,,,35981.3,411
A00001834,Credit,1317089.9,138,,,,,,,,,,,,80273.6,1976
A00001835,Credit,862643.1,103,,,,,,,,,,,,91379.0,1468
A00001836,Credit,667723.5,74,,,,,,,,,,,,50069.7,1050
A00001837,Credit,1620501.4,133,,,,,,,,,,,,78056.8,2016
A00001838,Credit,1327041.4,116,,,,,,,,,,,,58445.7,1680
A00001839,Credit,270277.3,38,,,,,,,,,,,,72378.2,557
A00001840,Credit,229640.0,50,,,,,,,,,,,,25577.2,708
A00001841,Credit,131796.9,48,,,,,,,,,,,,45660.0,567
A00001843,Credit,40342.1,81,L00005325,105804.0,36.0,2939.0,A,2013.0,8.0,3.0,2013-08-03,64.0,home,31576.9,2161
A00001844,Credit,9057.4,73,,,,,,,,,,,,43524.8,2185
A00001845,Credit,518155.9,41,,,,,,,,,,,,26694.2,498
A00001846,Credit,3886.6,39,,,,,,,,,,,,25586.1,1293
A00001847,Credit,6184.1,34,,,,,,,,,,,,53077.4,1001
A00001848,Credit,324317.8,117,,,,,,,,,,,,28199.6,1610
A00001851,Credit,574330.7,168,,,,,,,,,,,,46087.2,2048
A00001852,Credit,26492.0,74,,,,,,,,,,,,31856.2,2005
A00001853,Credit,162812.5,82,,,,,,,,,,,,33220.3,701
A00001854,Credit,454527.9,48,,,,,,,,,,,,41053.1,697
A00001855,Credit,2656.8,23,,,,,,,,,,,,27195.2,795
A00001856,Credit,5772.6,51,,,,,,,,,,,,30876.1,1656
A00001857,Credit,154850.7,42,,,,,,,,,,,,57522.1,500
A00001858,Credit,5079.1,44,,,,,,,,,,,,24690.3,1412
A00001859,Credit,3736.9,36,,,,,,,,,,,,20148.8,1063
A00001860,Credit,2148.0,25,,,,,,,,,,,,20550.4,728
A00001861,Credit,1126973.8,137,,,,,,,,,,,,89777.2,2008
A00001862,Credit,35773.9,50,L00005329,396120.0,60.0,6602.0,C,2016.0,10.0,16.0,2016-10-16,64.0,home,75553.3,1356
A00001863,Credit,217405.7,56,,,,,,,,,,,,56047.8,639
A00001865,Credit,7232.4,57,,,,,,,,,,,,21833.4,1702
A00001866,Credit,212499.0,29,,,,,,,,,,,,47114.2,409
A00001867,Credit,1019951.0,75,,,,,,,,,,,,87883.6,1142
A00001868,Credit,79094.1,16,,,,,,,,,,,,29393.8,360
A00001869,Credit,810626.4,61,L00005332,37944.0,36.0,1054.0,C,2018.0,1.0,29.0,2018-01-29,64.0,home_improvement,93167.1,930
A00001870,Credit,1268250.8,110,,,,,,,,,,,,57455.3,1650
A00001871,Credit,10233.9,58,,,,,,,,,,,,28400.1,1696
A00001872,Credit,229307.8,34,,,,,,,,,,,,61165.6,470
A00001874,Credit,7862.5,66,,,,,,,,,,,,28896.7,2105
A00001875,Credit,5509.2,61,,,,,,,,,,,,23615.9,1958
A00001876,Credit,319698.2,34,L00005334,209040.0,24.0,8710.0,C,2018.0,9.0,10.0,2018-09-10,64.0,home,48903.0,467
A00001877,Credit,8707.8,58,,,,,,,,,,,,48561.6,1844
A00001878,Credit,1129647.6,102,,,,,,,,,,,,2641.4,1570
A00001879,Credit,4239.8,57,,,,,,,,,,,,16732.8,1693
A00001880,Credit,397844.1,204,,,,,,,,,,,,31741.2,1770
A00001881,Credit,156506.5,35,,,,,,,,,,,,26759.6,501
A00001882,Credit,403672.1,131,,,,,,,,,,,,14503.5,1836
A00001884,Credit,258475.0,50,,,,,,,,,,,,16697.6,737
A00001885,Credit,255863.8,96,,,,,,,,,,,,16933.8,870
A00001886,Credit,5905.9,35,L00005337,162468.0,36.0,4513.0,C,2016.0,7.0,31.0,2016-07-31,64.0,home,49269.6,1031
A00001887,Credit,662922.8,151,,,,,,,,,,,,24790.6,2062
A00001888,Credit,13821.5,56,L00005338,57360.0,12.0,4780.0,B,2017.0,8.0,30.0,2017-08-30,64.0,home,-3387.6,801
A00001889,Credit,5953.9,43,,,,,,,,,,,,41574.9,1424
A00001890,Credit,2309.5,18,,,,,,,,,,,,4925.0,529
A00001891,Credit,120393.7,110,,,,,,,,,,,,89510.7,2091
A00001892,Credit,5726.0,62,,,,,,,,,,,,23681.6,1997
A00001893,Credit,1321075.0,75,,,,,,,,,,,,36435.2,894
A00001894,Credit,735925.0,58,,,,,,,,,,,,54189.1,854
A00001895,Credit,5442.5,32,,,,,,,,,,,,50219.2,902
A00001896,Credit,2005002.4,159,,,,,,,,,,,,25392.0,1913
A00001897,Credit,1773619.1,93,,,,,,,,,,,,24587.0,1031
A00001898,Credit,21872.7,75,,,,,,,,,,,,23388.0,2100
A00001899,Credit,2592.2,27,,,,,,,,,,,,18665.6,786
A00001900,Credit,773273.5,59,,,,,,,,,,,,48732.9,887
A00001901,Credit,737224.0,75,,,,,,,,,,,,20681.7,1126
A00001902,Credit,25119.5,73,,,,,,,,,,,,66516.2,1993
A00001903,Credit,45290.9,47,,,,,,,,,,,,62095.5,909
A00001904,Credit,322302.2,71,,,,,,,,,,,,41632.6,957
A00001905,Credit,520593.4,64,,,,,,,,,,,,20335.5,950
A00001906,Credit,901370.3,69,L00005343,44952.0,24.0,1873.0,C,2017.0,10.0,8.0,2017-10-08,64.0,debt_consolidation,38787.1,882
A00001907,Credit,428275.9,44,,,,,,,,,,,,67348.5,646
A00001908,Credit,5433.0,53,,,,,,,,,,,,19182.5,1570
A00001909,Credit,5790.0,68,,,,,,,,,,,,14968.1,2179
A00001910,Credit,614933.4,58,,,,,,,,,,,,96250.8,846
A00001911,Credit,938739.0,109,,,,,,,,,,,,33684.5,1593
A00001912,Credit,6860.9,61,,,,,,,,,,,,41511.5,1964
A00001913,Credit,60472.5,51,,,,,,,,,,,,69124.8,938
A00001914,Credit,420821.5,130,,,,,,,,,,,,79418.1,1437
A00001915,Credit,222494.2,44,,,,,,,,,,,,23233.0,626
A00001916,Credit,290420.4,87,,,,,,,,,,,,63095.9,1049
A00001917,Credit,3219.4,33,,,,,,,,,,,,21510.6,1114
A00001918,Credit,424444.7,123,,,,,,,,,,,,20922.1,1726
A00001919,Credit,1381804.5,110,,,,,,,,,,,,107651.7,1488
A00001920,Credit,300914.8,91,,,,,,,,,,,,65525.8,997
A00001921,Credit,11595.7,22,,,,,,,,,,,,18273.8,552
A00001922,Credit,692766.1,77,,,,,,,,,,,,53902.6,1056
A00001924,Credit,5002.4,28,,,,,,,,,,,,69906.8,959
A00001925,Credit,7215.5,66,,,,,,,,,,,,29994.1,1976
A00001926,Credit,418083.9,171,,,,,,,,,,,,22197.6,2185
A00001927,Credit,3988.7,42,,,,,,,,,,,,23959.7,1245
A00001928,Credit,50831.7,30,L00005346,55632.0,24.0,2318.0,C,2018.0,12.0,6.0,2018-12-06,64.0,home_improvement,33865.9,669
A00001929,Credit,43146.1,29,,,,,,,,,,,,54985.2,543
A00001930,Credit,7037.1,64,,,,,,,,,,,,35222.7,2013
A00001931,Credit,666279.9,139,,,,,,,,,,,,17511.1,1864
A00001932,Credit,48510.0,44,,,,,,,,,,,,17.5,1002
A00001933,Credit,2693.2,22,,,,,,,,,,,,15677.3,636
A00001934,Credit,735452.0,129,,,,,,,,,,,,75526.3,1548
A00001935,Credit,7110.9,29,,,,,,,,,,,,44637.9,868
A00001936,Credit,3254.1,38,,,,,,,,,,,,23953.3,1262
A00001937,Credit,6064.0,64,,,,,,,,,,,,17111.3,2053
A00001938,Credit,1424487.3,110,,,,,,,,,,,,67291.7,1650
A00001939,Credit,8577.1,33,,,,,,,,,,,,83416.9,986
A00001940,Credit,4514.7,57,,,,,,,,,,,,18515.5,1835
A00001941,Credit,1108121.9,122,,,,,,,,,,,,45044.4,1854
A00001943,Credit,470803.8,52,,,,,,,,,,,,45294.8,765
A00001944,Credit,1386424.6,145,,,,,,,,,,,,55689.9,2148
A00001945,Credit,686012.8,77,,,,,,,,,,,,51985.5,1148
A00001946,Credit,316751.1,33,,,,,,,,,,,,44802.0,471
A00001947,Credit,9101.0,59,,,,,,,,,,,,59247.1,1875
A00001948,Credit,1477199.9,98,,,,,,,,,,,,76499.2,997
A00001949,Credit,769874.3,126,,,,,,,,,,,,39859.2,1702
A00001950,Credit,242532.2,36,,,,,,,,,,,,33217.9,517
A00001951,Credit,388343.4,36,,,,,,,,,,,,70371.2,511
A00001952,Credit,1032880.4,125,,,,,,,,,,,,47482.3,1859
A00001953,Credit,945650.9,53,,,,,,,,,,,,53924.1,595
A00001954,Credit,2797.4,32,,,,,,,,,,,,19778.7,939
A00001955,Credit,3201.7,44,,,,,,,,,,,,18288.2,1454
A00001956,Credit,192614.8,48,,,,,,,,,,,,45760.3,587
A00001957,Credit,33068.0,41,,,,,,,,,,,,26012.6,834
A00001958,Credit,6846.1,47,,,,,,,,,,,,45958.7,1529
A00001959,Credit,6265.1,58,,,,,,,,,,,,31359.9,1833
A00001960,Credit,1353.0,14,,,,,,,,,,,,19960.9,392
A00001961,Credit,3968.9,38,,,,,,,,,,,,23052.6,1219
A00001962,Credit,8204.6,35,,,,,,,,,,,,104343.2,1041
A00001963,Credit,885498.0,72,,,,,,,,,,,,81415.1,1062
A00001964,Credit,3750.4,32,,,,,,,,,,,,15713.0,1053
A00001965,Credit,2388109.8,170,,,,,,,,,,,,51865.8,2152
A00001966,Credit,1600543.5,144,,,,,,,,,,,,62865.4,2148
A00001967,Credit,1854515.5,121,L00005350,249312.0,48.0,5194.0,C,2016.0,4.0,21.0,2016-04-21,59.0,home,27814.0,1417
A00001968,Credit,196528.7,29,,,,,,,,,,,,20058.5,443
A00001969,Credit,677045.2,119,,,,,,,,,,,,33609.9,1734
A00001970,Credit,1510383.6,124,,,,,,,,,,,,96245.5,1849
A00001971,Credit,501606.7,97,,,,,,,,,,,,50816.7,1245
A00001972,Credit,6690.7,73,,,,,,,,,,,,23740.2,2189
A00001973,Credit,2698.6,32,,,,,,,,,,,,23665.7,939
A00001974,Credit,43624.5,47,,,,,,,,,,,,16325.1,1260
A00001975,Credit,821228.9,107,,,,,,,,,,,,24930.4,1576
A00001976,Credit,343811.2,46,,,,,,,,,,,,49637.5,646
A00001977,Credit,347046.4,74,,,,,,,,,,,,38707.9,1062
A00001978,Credit,20139.1,69,L00005351,205200.0,36.0,5700.0,A,2014.0,12.0,4.0,2014-12-04,59.0,home,68036.9,2029
A00001979,Credit,6500.3,68,,,,,,,,,,,,19783.3,2180
